# WRITE_FORCE NAME ../data/ch4200_F_BFM/force INTERVAL 100 BFZONE y0,y1; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
      3007300      403.769      157.914            0  4.02167e-12            0            0            0            0            0  -0.00232321            0     0.194695 -3.28222e-06 -5.44993e-05            0            0            0     0.194695   -0.0023265 -5.44993e-05
      3007400      403.783      157.914            0  4.02167e-12            0            0            0            0            0  -0.00164678            0     0.194694 -3.04025e-06 -5.40654e-05            0            0            0     0.194694  -0.00164982 -5.40654e-05
      3007500      403.796      157.914            0  4.02167e-12            0            0            0            0            0  0.000458625            0       0.1947 -2.54898e-06 -5.33235e-05            0            0            0       0.1947  0.000456076 -5.33235e-05
      3007600       403.81      157.914            0  4.02167e-12            0            0            0            0            0  0.000335808            0     0.194701 -2.74674e-06 -5.35751e-05            0            0            0     0.194701  0.000333062 -5.35751e-05
      3007700      403.823      157.914            0  4.02167e-12            0            0            0            0            0  0.000315421            0     0.194699 -3.31173e-06 -5.37414e-05            0            0            0     0.194699  0.000312109 -5.37414e-05
      3007800      403.836      157.914            0  4.02167e-12            0            0            0            0            0  0.000181715            0     0.194699 -3.67269e-06 -5.32389e-05            0            0            0     0.194699  0.000178043 -5.32389e-05
      3007900       403.85      157.914            0  4.02167e-12            0            0            0            0            0  -0.00132059            0     0.194702 -3.82947e-06 -5.25756e-05            0            0            0     0.194702  -0.00132442 -5.25756e-05
      3008000      403.863      157.914            0  4.02167e-12            0            0            0            0            0   0.00092011            0     0.194713 -3.62821e-06 -5.17584e-05            0            0            0     0.194713  0.000916482 -5.17584e-05
      3008100      403.877      157.914            0  4.02167e-12            0            0            0            0            0   0.00203705            0      0.19472 -3.98557e-06 -5.12218e-05            0            0            0      0.19472   0.00203306 -5.12218e-05
      3008200       403.89      157.914            0  4.02167e-12            0            0            0            0            0 -0.000170258            0     0.194717 -4.24309e-06 -5.13517e-05            0            0            0     0.194717 -0.000174501 -5.13517e-05
      3008300      403.904      157.914            0  4.02167e-12            0            0            0            0            0  0.000664439            0     0.194709 -3.77158e-06 -5.08758e-05            0            0            0     0.194709  0.000660668 -5.08758e-05
      3008400      403.917      157.914            0  4.02167e-12            0            0            0            0            0   0.00126213            0      0.19471 -3.44059e-06  -5.0365e-05            0            0            0      0.19471   0.00125869  -5.0365e-05
      3008500       403.93      157.914            0  4.02167e-12            0            0            0            0            0   0.00100521            0     0.194714 -3.37556e-06 -4.96517e-05            0            0            0     0.194714   0.00100184 -4.96517e-05
      3008600      403.944      157.914            0  4.02167e-12            0            0            0            0            0   -0.0013541            0     0.194719  -3.1506e-06 -4.96733e-05            0            0            0     0.194719  -0.00135725 -4.96733e-05
      3008700      403.957      157.914            0  4.02167e-12            0            0            0            0            0  5.28896e-05            0     0.194724 -2.61018e-06 -4.95971e-05            0            0            0     0.194724  5.02794e-05 -4.95971e-05
      3008800      403.971      157.914            0  4.02167e-12            0            0            0            0            0  0.000565026            0     0.194729 -2.10448e-06 -4.93717e-05            0            0            0     0.194729  0.000562922 -4.93717e-05
      3008900      403.984      157.914            0  4.02167e-12            0            0            0            0            0  -0.00253895            0     0.194733 -1.61513e-06 -4.92527e-05            0            0            0     0.194733  -0.00254056 -4.92527e-05
      3009000      403.998      157.914            0  4.02167e-12            0            0            0            0            0  0.000356288            0     0.194741 -1.19042e-06 -4.86985e-05            0            0            0     0.194741  0.000355098 -4.86985e-05
      3009100      404.011      157.914            0  4.02167e-12            0            0            0            0            0  -0.00104007            0     0.194753 -1.33811e-06 -4.84039e-05            0            0            0     0.194753  -0.00104141 -4.84039e-05
      3009200      404.024      157.914            0  4.02167e-12            0            0            0            0            0 -0.000349702            0     0.194758  -1.6531e-06 -4.81649e-05            0            0            0     0.194758 -0.000351355 -4.81649e-05
      3009300      404.038      157.914            0  4.02167e-12            0            0            0            0            0    0.0028657            0     0.194759 -2.06829e-06 -4.75006e-05            0            0            0     0.194759   0.00286364 -4.75006e-05
      3009400      404.051      157.914            0  4.02167e-12            0            0            0            0            0  -0.00119204            0     0.194757 -1.97588e-06 -4.69803e-05            0            0            0     0.194757  -0.00119402 -4.69803e-05
      3009500      404.065      157.914            0  4.02167e-12            0            0            0            0            0  -0.00203976            0     0.194761 -1.55782e-06 -4.67462e-05            0            0            0     0.194761  -0.00204132 -4.67462e-05
      3009600      404.078      157.914            0  4.02167e-12            0            0            0            0            0  -0.00120072            0     0.194771 -1.87134e-06 -4.60511e-05            0            0            0     0.194771  -0.00120259 -4.60511e-05
      3009700      404.092      157.914            0  4.02167e-12            0            0            0            0            0 -0.000699437            0      0.19478 -1.71419e-06 -4.52188e-05            0            0            0      0.19478 -0.000701151 -4.52188e-05
      3009800      404.105      157.914            0  4.02167e-12            0            0            0            0            0   0.00150367            0     0.194785 -1.71937e-06 -4.47083e-05            0            0            0     0.194785   0.00150195 -4.47083e-05
      3009900      404.118      157.914            0  4.02167e-12            0            0            0            0            0 -0.000849942            0     0.194785 -1.55573e-06 -4.34974e-05            0            0            0     0.194785 -0.000851498 -4.34974e-05
      3010000      404.132      157.914            0  4.02167e-12            0            0            0            0            0  -0.00200148            0     0.194784 -1.40159e-06 -4.28937e-05            0            0            0     0.194784  -0.00200288 -4.28937e-05
      3010100      404.145      157.914            0  4.02167e-12            0            0            0            0            0  7.67977e-05            0     0.194795  -1.3006e-06 -4.25511e-05            0            0            0     0.194795  7.54971e-05 -4.25511e-05
      3010200      404.159      157.914            0  4.02167e-12            0            0            0            0            0  0.000108702            0     0.194807 -8.88738e-07 -4.21354e-05            0            0            0     0.194807  0.000107813 -4.21354e-05
      3010300      404.172      157.914            0  4.02167e-12            0            0            0            0            0  0.000538396            0     0.194815 -7.22214e-07 -4.18127e-05            0            0            0     0.194815  0.000537674 -4.18127e-05
      3010400      404.186      157.914            0  4.02167e-12            0            0            0            0            0   0.00131182            0     0.194815 -5.02012e-07  -4.1052e-05            0            0            0     0.194815   0.00131132  -4.1052e-05
      3010500      404.199      157.914            0  4.02167e-12            0            0            0            0            0   0.00210215            0     0.194807 -6.80955e-07 -4.04845e-05            0            0            0     0.194807   0.00210147 -4.04845e-05
      3010600      404.212      157.914            0  4.02167e-12            0            0            0            0            0   0.00229813            0     0.194808 -7.89121e-07 -4.01499e-05            0            0            0     0.194808   0.00229734 -4.01499e-05
      3010700      404.226      157.914            0  4.02167e-12            0            0            0            0            0  -0.00147551            0     0.194819 -5.15901e-07 -3.95587e-05            0            0            0     0.194819  -0.00147603 -3.95587e-05
      3010800      404.239      157.914            0  4.02167e-12            0            0            0            0            0  -7.3327e-05            0     0.194829 -2.57889e-07 -3.90893e-05            0            0            0     0.194829 -7.35849e-05 -3.90893e-05
      3010900      404.253      157.914            0  4.02167e-12            0            0            0            0            0   0.00267034            0     0.194835  -1.3618e-07 -3.79942e-05            0            0            0     0.194835    0.0026702 -3.79942e-05
      3011000      404.266      157.914            0  4.02167e-12            0            0            0            0            0  0.000794363            0     0.194843 -4.64717e-07 -3.71469e-05            0            0            0     0.194843  0.000793898 -3.71469e-05
      3011100       404.28      157.914            0  4.02167e-12            0            0            0            0            0   0.00107218            0     0.194842 -7.36092e-07 -3.63516e-05            0            0            0     0.194842   0.00107145 -3.63516e-05
      3011200      404.293      157.914            0  4.02167e-12            0            0            0            0            0  0.000799878            0     0.194846 -4.61653e-07 -3.57999e-05            0            0            0     0.194846  0.000799416 -3.57999e-05
      3011300      404.306      157.914            0  4.02167e-12            0            0            0            0            0   0.00230086            0     0.194857 -1.41221e-07 -3.53957e-05            0            0            0     0.194857   0.00230071 -3.53957e-05
      3011400       404.32      157.914            0  4.02167e-12            0            0            0            0            0   -0.0011738            0     0.194863 -3.86271e-08 -3.52325e-05            0            0            0     0.194863  -0.00117383 -3.52325e-05
      3011500      404.333      157.914            0  4.02167e-12            0            0            0            0            0 -0.000786071            0     0.194865  4.79173e-07 -3.43358e-05            0            0            0     0.194865 -0.000785592 -3.43358e-05
      3011600      404.347      157.914            0  4.02167e-12            0            0            0            0            0    0.0042487            0     0.194863  3.66468e-07 -3.34335e-05            0            0            0     0.194863   0.00424907 -3.34335e-05
      3011700       404.36      157.914            0  4.02167e-12            0            0            0            0            0   0.00124652            0     0.194865  5.27789e-07 -3.27778e-05            0            0            0     0.194865   0.00124704 -3.27778e-05
      3011800      404.374      157.914            0  4.02167e-12            0            0            0            0            0  -0.00313344            0     0.194867  1.05309e-06 -3.24425e-05            0            0            0     0.194867  -0.00313239 -3.24425e-05
      3011900      404.387      157.914            0  4.02167e-12            0            0            0            0            0   0.00030877            0     0.194867  1.02059e-06 -3.24067e-05            0            0            0     0.194867   0.00030979 -3.24067e-05
      3012000        404.4      157.914            0  4.02167e-12            0            0            0            0            0 -0.000963841            0     0.194875  1.14069e-06 -3.21006e-05            0            0            0     0.194875   -0.0009627 -3.21006e-05
      3012100      404.414      157.914            0  4.02167e-12            0            0            0            0            0  -0.00167418            0     0.194878  1.04595e-06 -3.10556e-05            0            0            0     0.194878  -0.00167313 -3.10556e-05
      3012200      404.427      157.914            0  4.02167e-12            0            0            0            0            0  -0.00256173            0     0.194884  8.60345e-07  -2.9666e-05            0            0            0     0.194884  -0.00256087  -2.9666e-05
      3012300      404.441      157.914            0  4.02167e-12            0            0            0            0            0   0.00187187            0     0.194888  1.16486e-06  -2.8453e-05            0            0            0     0.194888   0.00187303  -2.8453e-05
      3012400      404.454      157.914            0  4.02167e-12            0            0            0            0            0  0.000972313            0     0.194891  1.15596e-06  -2.7855e-05            0            0            0     0.194891  0.000973469  -2.7855e-05
      3012500      404.468      157.914            0  4.02167e-12            0            0            0            0            0  0.000774315            0     0.194901  9.96799e-07 -2.74123e-05            0            0            0     0.194901  0.000775312 -2.74123e-05
      3012600      404.481      157.914            0  4.02167e-12            0            0            0            0            0  0.000828579            0     0.194911  8.00771e-07 -2.69564e-05            0            0            0     0.194911  0.000829379 -2.69564e-05
      3012700      404.494      157.914            0  4.02167e-12            0            0            0            0            0  0.000823093            0     0.194919  6.49827e-07 -2.63053e-05            0            0            0     0.194919  0.000823743 -2.63053e-05
      3012800      404.508      157.914            0  4.02167e-12            0            0            0            0            0  0.000287001            0     0.194927  8.57706e-07 -2.57464e-05            0            0            0     0.194927  0.000287859 -2.57464e-05
      3012900      404.521      157.914            0  4.02167e-12            0            0            0            0            0  0.000644763            0      0.19493  1.46289e-06 -2.53347e-05            0            0            0      0.19493  0.000646226 -2.53347e-05
      3013000      404.535      157.914            0  4.02167e-12            0            0            0            0            0  0.000158708            0     0.194938  1.51702e-06 -2.45205e-05            0            0            0     0.194938  0.000160225 -2.45205e-05
      3013100      404.548      157.914            0  4.02167e-12            0            0            0            0            0  0.000927933            0     0.194939  1.22605e-06 -2.31937e-05            0            0            0     0.194939  0.000929159 -2.31937e-05
      3013200      404.561      157.914            0  4.02167e-12            0            0            0            0            0    0.0016867            0     0.194941  9.99082e-07 -2.20539e-05            0            0            0     0.194941    0.0016877 -2.20539e-05
      3013300      404.575      157.914            0  4.02167e-12            0            0            0            0            0  5.01122e-05            0     0.194943  1.32712e-06 -2.12872e-05            0            0            0     0.194943  5.14393e-05 -2.12872e-05
      3013400      404.588      157.914            0  4.02167e-12            0            0            0            0            0  0.000818073            0     0.194946  1.96393e-06 -2.06306e-05            0            0            0     0.194946  0.000820037 -2.06306e-05
      3013500      404.602      157.914            0  4.02167e-12            0            0            0            0            0 -0.000145856            0      0.19495  2.10722e-06 -2.00111e-05            0            0            0      0.19495 -0.000143748 -2.00111e-05
